          it       t  truncado con cos sigmap(n) a(i)                     emegas(i)               emepla(i)/5.7d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
        4548   533001.00000000000        1.3038863062888102        0.0000000000000000       0.10407214703814346        344653343.84055489        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        1.4228192891352944        0.0000000000000000        1.1640077606523278        783436258.69133401        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        1.7178518369616727        0.0000000000000000        1.1789532337584756        966130570.04040647        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        1.9013547467951937        0.0000000000000000       0.87939474732490019        885940379.00851619        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        2.2598775434254708        0.0000000000000000       0.52731826759170863        756526098.64940655        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        2.4625794503877585        0.0000000000000000       0.75307777635926676        852880085.61441112        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        2.8770210768631808        0.0000000000000000       0.47688651467020404        739630331.35605133        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        3.3248684307059126        0.0000000000000000       0.20873640980397548        565382170.26828372        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        3.5211232878488952        0.0000000000000000       0.20137135829016037        557391044.50091338        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        3.7120718957949981        0.0000000000000000       0.11225277825626981        461257776.22078305        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        3.8819879547203247        0.0000000000000000       0.13524648751631421        490698794.61487901        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        4.0836308277918461        0.0000000000000000        6.0551624250035067E-002   375964893.37415826        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        4.4559828211767725        0.0000000000000000        6.1176537811949268E-002   377984019.62381017        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4703   548501.00000000000       0.71591837432848493        2.9070919484688356E-012  0.14206071924109123        352638563.24980175        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4703   548501.00000000000       0.82847150215380583        0.0000000000000000       0.11755090406786770        336423428.99031568        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4703   548501.00000000000        1.1534915885279013        0.0000000000000000       0.11906004589265454        357663375.47301775        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4703   548501.00000000000        1.3024097021947267        0.0000000000000000       0.10517185606602134        345862998.43177384        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4703   548501.00000000000        1.4050944969917996        0.0000000000000000        1.1702127657050863        784825854.85186660        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4703   548501.00000000000        1.7006236934964576        0.0000000000000000        1.2048101817720800        973141995.05350459        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4703   548501.00000000000        1.8888542959022370        0.0000000000000000       0.90726153308433255        895200054.93271899        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
